Source,Target
proverbs,Bod9
proverbs,BodRawD328
proverbs,BodRawPoe32
proverbs,BLHar2321
proverbs,BodDou52
proverbs,BodRawD328
proverbs,OxfBal354
proverbs,BLAdd37075
proverbs,RylandsLat394
proverbs,OxfBal354
proverbs,BLHar2321
proverbs,NLWPen356
proverbs,RylandsLat394
proverbs,BodDou52
proverbs,RylandsLat394
proverbs,BodDou52
proverbs,CULGg11
proverbs,RylandsLat394
proverbs,BodAsh59
proverbs,BodDou52
proverbs,BodDou52
proverbs,OxfBal354
proverbs,BLAdd37075
proverbs,BodDou52
proverbs,BLHar665
proverbs,RylandsLat394
translations,BodDou52
translations,BLHar665
translations,RylandsLat394
proverbs,GULHun230
proverbs,RylandsLat394
proverbs,BLHar541
translations,RylandsLat394
translations,BLHar541
proverbs,NLS18721
translations,NLS18721
proverbs,OxfBal354
proverbs,BodRawD328
translations,BodRawD328
proverbs,NLS18721
tongue,NLS18721
proverbs,RylandsLat394
proverbs,OxfBal354
translations,OxfBal354
proverbs,NLS18721
translations,NLS18721
proverbs,BLCottCleoCVI
proverbs,BLCottNeroAXIV
proverbs,TCD97
proverbs,BodDou52
proverbs,RylandsLat394
proverbs,WorcF126
proverbs,RylandsLat394
translations,RylandsLat394
proverbs,Unknown
proverbs,CULKk424
sermons,CULKk424
proverbs,NLWPen356
proverbs,BodDou52
tongue,BodDou52
proverbs,BLHar3810
sermons,BLRoy18Bxxiii
proverbs,BLRoy18Bxxiii
proverbs,CamGon230
sermons,CamGon230
proverbs,DULCosViii9
translations,DULCosViii9
sermons,BodLauMis213
sermons,BodLauMis568
sermons,BodLauMis111
sermons,Bod187
sermons,Bod410
sermons,Bod687
sermons,BodRawC670
sermons,OxfMagd13
sermons,CamGon71
sermons,CamGon364
sermons,CamStJohn159
sermons,CantLitD14
sermons,Eton34
sermons,Lincoln44
sermons,Spalding
sermons,WorcF19
sermons,WorcQ3
sermons,VaticanOtto
proverbs,BodLauMis213
proverbs,BodLauMis568
proverbs,BodLauMis111
proverbs,Bod187
proverbs,Bod410
proverbs,Bod687
proverbs,BodRawC670
proverbs,OxfMagd13
proverbs,CamGon71
proverbs,CamGon364
proverbs,CamStJohn159
proverbs,CantLitD14
proverbs,Eton34
proverbs,Lincoln44
proverbs,Spalding
proverbs,WorcF19
proverbs,WorcQ3
proverbs,VaticanOtto
proverbs,NottsULMeLm1
proverbs,OxfChrCh152
proverbs,BLEge2862
proverbs,OxfBal354
virtues,BLHar7322
proverbs,BLHar7322
proverbs,BLAdd12195
translations,BLAdd12195
proverbs,DULCosViii9
proverbs,BodRawD328
proverbs,OxfBal354
proverbs,BodDou52
proverbs,RylandsLat394
proverbs,Salisb103
proverbs,BodDou52
proverbs,OxfBal354
proverbs,RylandsLat394
translations,BodDou52
translations,OxfBal354
translations,RylandsLat394
proverbs,PierpontM898
proverbs,BodAsh1146
proverbs,Bod9
proverbs,BodHat51
proverbs,BodLauMis656
proverbs,BodRawC86
proverbs,OxfBal354
proverbs,OxfTri49
proverbs,CULFf530
proverbs,CULGg28
proverbs,CULKk15
proverbs,CamGon433
proverbs,BLRoy17Dvi
proverbs,BLRoy17Dxviii
proverbs,DULCosViii9
proverbs,GULHun400
proverbs,NottsULMeLm1
proverbs,HunHM502
proverbs,BLEge1995
proverbs,CULFf547
proverbs,BodRawD328
translations,BodRawD328
proverbs,GULHun230
proverbs,BLRoy18Cii
proverbs,BLRoy12Fxiii
proverbs,BLHar3362
proverbs,BodDou52
proverbs,BodRawD328
proverbs,CULEe437
proverbs,BLHar2247
proverbs,DULCosViii9
proverbs,RylandsLat394
proverbs,PierpontM124
translations,BodDou52
translations,BodRawD328
translations,CULEe437
translations,BLHar2247
translations,DULCosViii9
translations,RylandsLat394
translations,PierpontM124
proverbs,BLHar2321
proverbs,BLSl747
proverbs,BodDou52
translations,RylandsLat394
proverbs,RylandsLat394
proverbs,DurCathB419
proverbs,BodDou52
proverbs,RylandsLat394
translations,BodDou52
translations,RylandsLat394
proverbs,OxfBal354
proverbs,BLHar1288
proverbs,BLAdd46919
proverbs,GraysInn12
proverbs,NLS3473
weather,NLS3473
proverbs,OxfBal354
translations,OxfBal354
proverbs,GULHun230
proverbs,GULHun230
proverbs,BodRawD328
translations,BodRawD328
proverbs,RylandsLat394
translations,RylandsLat394
proverbs,BLAdd12195
translations,BLAdd12195
proverbs,BodDig86
proverbs,CULGg11
proverbs,CamStJohn145
proverbs,BodRawD328
proverbs,BodDou52
proverbs,BodRawPoe32
proverbs,GULHun230
proverbs,NLS18721
proverbs,BLHar2321
sins,BodDou52
sins,RylandsLat394
proverbs,BodDou52
proverbs,RylandsLat394
proverbs,CULAdd4407d
proverbs,CamGon351
proverbs,BLHar2253
proverbs,CamGon351
proverbs,Lam78
proverbs,BodDig86
proverbs,BLAdd11579
proverbs,OxfBal354
proverbs,BodLauMis213
proverbs,Bod187
proverbs,Bod410
proverbs,BodRawC670
proverbs,CamGon71
proverbs,CamGon364
proverbs,CamStJohn159
proverbs,EDU82
proverbs,Lincoln44
proverbs,Spalding
proverbs,WorcF19
proverbs,VaticanOtto
sermons,BodLauMis213
sermons,Bod187
sermons,Bod410
sermons,BodRawC670
sermons,CamGon71
sermons,CamGon364
sermons,CamStJohn159
sermons,EDU82
sermons,Lincoln44
sermons,Spalding
sermons,WorcF19
sermons,VaticanOtto
proverbs,BodDou52
proverbs,BodRawC641
proverbs,RylandsLat394
translations,BodDou52
translations,BodRawC641
translations,RylandsLat394
proverbs,BLAdd25184
proverbs,BLHar741
proverbs,BodDou52
proverbs,RylandsLat394
proverbs,BodDou98
proverbs,BodRawB471
proverbs,OxfMert321
proverbs,CULEe11
proverbs,CULHh311
proverbs,CamTCC1438
proverbs,BLAdd6159
proverbs,BLHar3860
proverbs,NLWPen22
proverbs,CantRegJ
proverbs,CantRegP
proverbs,GuildhallHorn
proverbs,BNfr7011
proverbs,AclandHood
proverbs,Alnwick468
sin,BodDou98
sin,BodRawB471
sin,OxfMert321
sin,CULEe11
sin,CULHh311
sin,CamTCC1438
sin,BLAdd6159
sin,BLHar3860
sin,NLWPen22
sin,CantRegJ
sin,CantRegP
sin,GuildhallHorn
sin,BNfr7011
sin,AclandHood
sin,Alnwick468
proverbs,BLHar665
translations,BLHar665
proverbs,BLRoy18Dii
proverbs,BLSl1210
ribaudry,BLSl1210
proverbs,BLRoy8Exvii
proverbs,BLHar3823
proverbs,NLS18721
proverbs,DurCathBI18
sermons,BLRoy8Exvii
sermons,BLHar3823
sermons,NLS18721
sermons,DurCathBI18
sermons,Bod410
sermons,BodLauMis111
sermons,BodLauMis213
sermons,BodRawC670
sermons,OxfLinLat52
sermons,CULIi38
sermons,CamGon71
sermons,CamGon364
sermons,CamStJohn159
sermons,CamTCC599
sermons,BLAdd9066
sermons,BLHar2270
sermons,BLHar5259
sermons,EDU82
sermons,Lincoln44
sermons,WorcF19
sermons,VaticanOtto
sermons,Lam78
proverbs,Bod410
proverbs,BodLauMis111
proverbs,BodLauMis213
proverbs,BodRawC670
proverbs,OxfLinLat52
proverbs,CULIi38
proverbs,CamGon71
proverbs,CamGon364
proverbs,CamStJohn159
proverbs,CamTCC599
proverbs,BLAdd9066
proverbs,BLHar2270
proverbs,BLHar5259
proverbs,EDU82
proverbs,Lincoln44
proverbs,WorcF19
proverbs,VaticanOtto
proverbs,Lam78
proverbs,OxfCCC203
proverbs,BLAdd29729
proverbs,BLRoy2D.xxxvii
proverbs,NLS1931
proverbs,BLAshb27
proverbs,TCD243
proverbs,BodDou52
proverbs,RylandsLat394
proverbs,CULGg432
proverbs,OxfBal354
proverbs,OxfMert248
proverbs,BLAdd46919
proverbs,GraysInn12
proverbs,NLS18721
sermons,DULCosViii2
proverbs,DULCosViii2
proverbs,BodDou52
proverbs,RylandsLat394
proverbs,BodRawD328
proverbs,BodDou52
proverbs,BodRawD328
proverbs,CamTCC1149
proverbs,BLHar2321
proverbs,BLHar3362
proverbs,RylandsLat394
proverbs,BLHar3362
proverbs,RylandsLat394
proverbs,BodRawD328
translations,BodRawD328
satire,YaleBei365
women,YaleBei365
proverbs,YaleBei365
proverbs,OxfBal354
proverbs,BodRawD328
proverbs,HunHM183
Solomon,HunHM183
proverbs,BodAsh59
proverbs,BLHar2251
proverbs,BLHar7578
translations,BodAsh59
translations,BLHar2251
translations,BLHar7578
proverbs,BodEngPoeta1
proverbs,BLHar4733
proverbs,BLAdd22283
translations,BodEngPoeta1
translations,BLHar4733
translations,BLAdd22283
proverbs,Bod9
proverbs,BodRawPoe32
proverbs,CamTCC599
proverbs,Longleat29
proverbs,Leiden
proverbs,BodDou52
proverbs,RylandsLat394
women,BodDou52
women,RylandsLat394
proverbs,BLHar3823
proverbs,DurCathBI18
sermons,BLHar3823
sermons,DurCathBI18
translations,BLHar3823
translations,DurCathBI18
proverbs,OxfBal354
proverbs,BLAdd37075
proverbs,RylandsLat394
proverbs,BLHar3362
proverbs,BodDou52
proverbs,OxfBal354
proverbs,OxfLinLat52
proverbs,CamTCC1149
proverbs,BLHar3362
proverbs,RylandsLat394
tongue,BodDou52
tongue,OxfBal354
tongue,OxfLinLat52
tongue,CamTCC1149
tongue,BLHar3362
tongue,RylandsLat394
proverbs,BodDou52
proverbs,RylandsLat394
proverbs,BodRawD328
proverbs,BodDou52
proverbs,BodDou52
proverbs,CamTCC1149
proverbs,BLHar3362
proverbs,BLSl747
proverbs,BodDou52
proverbs,RylandsLat394
proverbs,BodDou52
proverbs,BodDou52
proverbs,CULIi38
proverbs,CULKk424
proverbs,CamEmm27
proverbs,BLHar3823
proverbs,DurCathBI18
proverbs,RylandsLat394
proverbs,MaidstA13
translations,BodDou52
translations,CULIi38
translations,CULKk424
translations,CamEmm27
translations,BLHar3823
translations,DurCathBI18
translations,RylandsLat394
translations,MaidstA13
sermons,BodDou52
sermons,CULIi38
sermons,CULKk424
sermons,CamEmm27
sermons,BLHar3823
sermons,DurCathBI18
sermons,RylandsLat394
sermons,MaidstA13
proverbs,NLWPen356
proverbs,Bod9
proverbs,BodRawPoe32
proverbs,BodRawD328
proverbs,BodDou52
proverbs,RylandsLat394
proverbs,OxfBal354
proverbs,BodRawD328
proverbs,OxfBal354
proverbs,RylandsLat394
translations,BodRawD328
translations,OxfBal354
translations,RylandsLat394
proverbs,BLAdd35116
proverbs,BodDou52
proverbs,RylandsLat394
translations,BodDou52
translations,RylandsLat394
proverbs,BodDou52
proverbs,RylandsLat394
tongue,BodDou52
tongue,RylandsLat394
translations,BodDou52
translations,RylandsLat394
proverbs,NLS18721
translations,NLS18721
sermons,Bod187
sermons,Bod410
sermons,BodLauMis213
sermons,BodLauMis568
sermons,BodRawC670
sermons,CamGon71
sermons,CamGon364
sermons,CamStJohn159
sermons,Lincoln44
sermons,WorcF19
sermons,VaticanOtto
proverbs,Bod187
proverbs,Bod410
proverbs,BodLauMis213
proverbs,BodLauMis568
proverbs,BodRawC670
proverbs,CamGon71
proverbs,CamGon364
proverbs,CamStJohn159
proverbs,Lincoln44
proverbs,WorcF19
proverbs,VaticanOtto
translations,BodDou52
translations,RylandsLat394
transitoriness,BodDou52
transitoriness,RylandsLat394
proverbs,BodDou52
proverbs,RylandsLat394
proverbs,BLHar565
psalms,CULFf238
psalms,CamMagPep1584
psalms,CamTCC600
psalms,CamMagPep2030
psalms,BLHar1704
psalms,BLSl1853
sermons,BLAdd60577
scripture texts,BLAdd60577
psalms,BLAdd60577
psalms,NLS1921
scripture texts,NLS1921
psalms,BLAdd29729
psalms,BodHat12
psalms,OxfUni64
punctuation poems,BLAdd17492
punctuation poems,CamMagPep2553
punctuation poems,ArunHar
punctuation poems,Longleat258
women,BLAdd17492
women,CamMagPep2553
women,ArunHar
women,Longleat258
punctuation poems,BLAdd17492
women,BLAdd17492
women,BLAdd17492
punctuation poems,BLAdd17492
Purification,CamTCC605
Virgin Mary,BLCottTibEVII
Purification,BLCottTibEVII
sermon texts,BLCottTibEVII
sermon texts,BodEngPoeta1
sermon texts,BodAsh42
sermon texts,CULAdd8335
sermon texts,CULDd11
sermon texts,CULGg531
sermon texts,BLAdd38010
sermon texts,BLHar4196
sermon texts,EDCPCM
sermon texts,Lam260
sermon texts,MinULZ822
sermon texts,HunHM129
Purification,BodEngPoeta1
Purification,BodAsh42
Purification,CULAdd8335
Purification,CULDd11
Purification,CULGg531
Purification,BLAdd38010
Purification,BLHar4196
Purification,EDCPCM
Purification,Lam260
Purification,MinULZ822
Purification,HunHM129
Virgin Mary,BLHar4196
Purification,BLHar4196
sermon texts,BLHar4196
songs,MelSLV096G94
Purification,MelSLV096G94
purity,CULDd1050
puzzles,OxfBal354
saints’ lives,BodAsh43
saints’ lives,Bod779
saints’ lives,BodLauMis463
saints’ lives,OxfTri57
saints’ lives,CULAdd3039
saints’ lives,CamMagPep2344
saints’ lives,CamTCC605
saints’ lives,BLCottJulDIX
saints’ lives,BLEge2891
saints’ lives,BLHar2277
saints’ lives,BLSto949
saints’ lives,Lam223
saints’ lives,TokyoTak54
Quintin,BodAsh43
Quintin,Bod779
Quintin,BodLauMis463
Quintin,OxfTri57
Quintin,CULAdd3039
Quintin,CamMagPep2344
Quintin,CamTCC605
Quintin,BLCottJulDIX
Quintin,BLEge2891
Quintin,BLHar2277
Quintin,BLSto949
Quintin,Lam223
Quintin,TokyoTak54
saints’ lives,BodAsh43
saints’ lives,Bod779
saints’ lives,BodEngPoeta1
saints’ lives,BodLauMis463
saints’ lives,BodTan17
saints’ lives,OxfTri57
saints’ lives,CamCCC145
saints’ lives,CamMagPep2344
saints’ lives,CamTCC605
saints’ lives,BLAdd10301
saints’ lives,BLCottJulDIX
saints’ lives,BLEge1993
saints’ lives,BLEge2891
saints’ lives,BLHar2250
saints’ lives,BLHar2277
saints’ lives,Lam223
saints’ lives,Winches33
Quiriac,BodAsh43
Quiriac,Bod779
Quiriac,BodEngPoeta1
Quiriac,BodLauMis463
Quiriac,BodTan17
Quiriac,OxfTri57
Quiriac,CamCCC145
Quiriac,CamMagPep2344
Quiriac,CamTCC605
Quiriac,BLAdd10301
Quiriac,BLCottJulDIX
Quiriac,BLEge1993
Quiriac,BLEge2891
Quiriac,BLHar2250
Quiriac,BLHar2277
Quiriac,Lam223
Quiriac,Winches33
recipes,CamMagPep1047
recipes,NLS23711
recipes,CamMagPep1047
recipes,BLSl1986
recipes,BLAdd34360
recipes,BLHar2251
recipes,BLLan762
utilitarian instructions,BLAdd34360
utilitarian instructions,BLHar2251
utilitarian instructions,BLLan762
recipes,CamMagPep1047
recipes,CamMagPep1047
recipes,CamMagPep1047
religion,CULHh412
religion,BLAdd29729
tales,CamTCC595
tales,BLHar78
tales,BLRoy18Bxvii
religious controversy,CamTCC595
religious controversy,BLHar78
religious controversy,BLRoy18Bxvii
religious life,NLS18721
translations,NLS18721
religious observance,Yates
religious observance,BodRawB408
religious observance,BodDou302
Tutivillus,OxfBal354
Tutivillus,CULFf114
Tutivillus,BLLan762
Tutivillus,BLSl1584
religious observance,OxfBal354
religious observance,CULFf114
religious observance,BLLan762
religious observance,BLSl1584
religious observance,Lincoln100
religious observance,TCD516
religious observance,BodAsh59
religious observance,BodLauMis683
religious observance,OxfBal354
religious observance,CamJes56
religious observance,CamGon174
religious observance,CamTCC600
religious observance,CamTCC601
religious observance,BLAdd34360
religious observance,BLHar2251
religious observance,BLHar2255
Remigius,Bod779
saints’ lives,Bod779
repentance,BLHar7322
repentance,Bod410
repentance,BodLauMis111
repentance,BodLauMis213
repentance,BodRawC670
repentance,OxfLinLat52
repentance,CamGon364
repentance,CamStJohn159
repentance,EDU82
repentance,Lincoln44
repentance,Spalding
sermons,Bod410
sermons,BodLauMis111
sermons,BodLauMis213
sermons,BodRawC670
sermons,OxfLinLat52
sermons,CamGon364
sermons,CamStJohn159
sermons,EDU82
sermons,Lincoln44
sermons,Spalding
repentance,NLS18721
translations,NLS18721
ribaldry,BLIA3420
songs,CULAdd5943
women,CULAdd5943
ribaldry,CULAdd5943
riddles,CULDd575
ribaldry,CULDd575
tales,OxfBal354
ribaldry,OxfBal354
ribaldry,OxfBal354
satire,OxfLinLat141
ribaldry,OxfLinLat141
ribaldry,CamGon513
riddles,CULDd575
ribaldry,CULDd575
riddles,Bod608
riddles,BodDou257
riddles,OxfBal354
riddles,WestmSch3
riddles,GULHun409
time,GULHun409
riddles,Bod851
riddles,BodDig205
riddles,BodEngPoete1
riddles,BodRawD328
riddles,BLHar3362
translations,BLHar3362
riddles,BLAdd20059
translations,OxfLinLat129
riddles,OxfLinLat129
sins,BLHar7322
riddles,BLHar7322
riddles,BLHar3724
riddles,CamGon383
women,CamGon383
riddles,CULDd575
riddles,CULDd575
riddles,OxfMert248
riddles,BLHar1512
riddles,BodFair16
riddles,BLHar7578
riddles,BLAdd16165
two-line,BodFair16
two-line,BLHar7578
two-line,BLAdd16165
Sphinx,Lincoln44
riddles,Lincoln44
sermons,Lincoln44
riddles,BodAsh59
Rivers,CamFitzMus
Rivers,BLAdd5465
Rivers,BLAdd31922
Rivers,WellsMus
Rivers,NYPLDrexFr4185
Robert of Bury,BLEge3143
Robert of Sicily,TCD432
tales,TCD432
Robin Hood,Lincoln132
Robin Hood,CamTCCR264
sermon texts,BodEngPoeta1
Rogationtide,BodEngPoeta1
romances,PierpontM876
romances,BodLauMis108
romances,CULGg4272
romances,BLHar2253
romances,BlCottGalEIX
romances,NLS1925
romances,BodAsh33
translations,BodAsh33
romances,CamTCC597
translations,CamTCC597
romances,BodDou326
romances,BLEge2862
romances,BLHar2386
romances,NLS1921
twins,BodDou326
twins,BLEge2862
twins,BLHar2386
twins,NLS1921
romances,NLS1921
romances,BLAdd37492
translations,BLAdd37492
romances,PULGar140
romances,Chetham8009
romances,BodDou376
romances,NLS1921
romances,BLAdd37492
romances,BodEngPoeta1
romances,BLAdd22283
romances,NLS1921
romances,BodLauMis108
romances,CULAdd4407b
romances,BLLan388
romances,BodEngPoetd208
romances,CULFf238
romances,BLAdd27879
romances,BodRawFrag
romances,BodAsh61
romances,BodDou261
romances,BodMal941
romances,OxfUni142
romances,CamGon175
romances,BlCottCalAII
romances,NLS1931
romances,GraysInn20
romances,Lincoln91
romances,NapXIIIB29
romances,CULKk530
romances,CamEmm405
romances,CamTCC1283
romances,Fenn
romances,CamTCCParis1525
romances,BodLauMis656
romances,CULMm514
romances,BlCottCalAII
romances,BLCottVesEXVI
romances,BLAdd31042
romances,ExeterDRO2507
romances,Lam491
romances,HunHM128
romances,PULTayM11
romances,BLAdd27879
romances,BLAdd27879
romances,BodDou261
romances,CULFf238
romances,BlCottCalAII
romances,BLEge2862
romances,BLAdd27879
romances,Lincoln91
romances,UMich225
romances,BlCottCalAII
romances,BLAdd27879
romances,BodAsh45III
romances,BodBar20
romances,BodHatDon1
romances,BodLauMis600
romances,BodLauMis739
romances,BodRawPoe149
romances,OxfChrCh152
romances,OxfCCC198
romances,OxfTri49
romances,CULIi326
romances,CULMm25
romances,CamFitzMc181
romances,BLEge2726
romances,BLEge2863
romances,BLHar1758
romances,BLHar7334
romances,BLLan851
romances,BLRoy17Dxv
romances,BLRoy18Cii
romances,BLSl1685
romances,BLSl1686
romances,GULHun197
romances,Lichfield29
romances,Petworth7
romances,PierpontM249
romances,TokyoTak32
romances,PhilRos10841
romances,BodAsh61
romances,NLS19111
romances,BodLauMis622
romances,BodDig230
romances,BodDou78
romances,BodDou126
romances,CamMagPep2014
romances,BLHar4733
romances,BLAdd10036
romances,BLAdd36523
romances,BLAdd36983
romances,Cleveland
romances,CovAcc3251
romances,PierpontM898
romances,YaleBeiOsa11
romances,BLAdd27879
romances,NLWPork10
romances,CULFf238
romances,CULFf238
romances,Lincoln91
romances,CULFf16
romances,Lincoln91
romances,CamGon175
romances,BodDou228
romances,CamGon175
romances,BLEge2862
romances,BLHar4690
romances,BLAdd31042
romances,NLS1921
romances,EDU218
romances,CollArmsAr58
romances,StAPR2065R4
romances,Badminton
romances,CULFf238
romances,CamGon175
romances,BLEge2862
romances,NLS1921
romances,Chetham8009
romances,NapXIIIB29
romances,BLAdd31042
romances,GULHun388
Troy,GULHun388
translations,GULHun388
romances,BLHar2252
romances,NLS1921
romances,CULGg4272
romances,BLCottVitDIII
romances,BLEge2862
romances,NLS1921
romances,Chetham8009
romances,BodDou216
romances,CamGon107
romances,BLSl1044
romances,NLS1921
romances,CULFf238
romances,BodRawC86
romances,BodMal941
romances,CamTCC599
romances,CamKC13
translations,CamKC13
romances,BLAdd40732
romances,EDSROGD112
romances,PULGar141
Troilus and Cressida,BodArcSelB24
Troilus and Cressida,BodSelSup56
Troilus and Cressida,BodDig181
Troilus and Cressida,BodRawPoe163
Troilus and Cressida,CULGg427
Troilus and Cressida,CamCCC61
Troilus and Cressida,CamStJohn235
Troilus and Cressida,BLAdd12044
Troilus and Cressida,BLHar1239
Troilus and Cressida,BLHar2280
Troilus and Cressida,BLHar2392
Troilus and Cressida,BLHar3943
Troilus and Cressida,BLHar4912
Troilus and Cressida,DULCosVii13
Troilus and Cressida,HatCFEPS1
Troilus and Cressida,CambFrag
Troilus and Cressida,PierpontM817
Troilus and Cressida,HunHM114
Troilus and Cressida,HunHM143
Troilus and Cressida,HunEL26A13
romances,BodArcSelB24
romances,BodSelSup56
romances,BodDig181
romances,BodRawPoe163
romances,CULGg427
romances,CamCCC61
romances,CamStJohn235
romances,BLAdd12044
romances,BLHar1239
romances,BLHar2280
romances,BLHar2392
romances,BLHar3943
romances,BLHar4912
romances,DULCosVii13
romances,HatCFEPS1
romances,CambFrag
romances,PierpontM817
romances,HunHM114
romances,HunHM143
romances,HunEL26A13
Troy,BodArcSelB24
Troy,BodSelSup56
Troy,BodDig181
Troy,BodRawPoe163
Troy,CULGg427
Troy,CamCCC61
Troy,CamStJohn235
Troy,BLAdd12044
Troy,BLHar1239
Troy,BLHar2280
Troy,BLHar2392
Troy,BLHar3943
Troy,BLHar4912
Troy,DULCosVii13
Troy,HatCFEPS1
Troy,CambFrag
Troy,PierpontM817
Troy,HunHM114
Troy,HunHM143
Troy,HunEL26A13
romances,BodLauMis99
romances,OxfJesus39
romances,CULFf16
romances,CULGg412
romances,CamTCC600
romances,CamTCC652
romances,BLCottOthoAXVIII
romances,DULCosViii11
romances,Banna
romances,Stephens
romances,HunEL26A13
Troilus and Cressida,BodLauMis99
Troilus and Cressida,OxfJesus39
Troilus and Cressida,CULFf16
Troilus and Cressida,CULGg412
Troilus and Cressida,CamTCC600
Troilus and Cressida,CamTCC652
Troilus and Cressida,BLCottOthoAXVIII
Troilus and Cressida,DULCosViii11
Troilus and Cressida,Banna
Troilus and Cressida,Stephens
Troilus and Cressida,HunEL26A13
romances,CamTCC1117
romances,Fairhurst
romances,NLS1931
romances,PULTayM9
romances,BodAsh44
romances,TCD213
romances,TokyoTak32
romances,BodEngPoetc3
romances,BodLatMisB17
romances,BodRawPoe14
romances,OxfUni188
romances,BLAdd35288
romances,BLAdd14409
romances,NLW572
travel poems,PROSC69565
Rome,PROSC69565
sermons,Bod187
sermons,Bod410
sermons,BodLauMis213
sermons,BodRawC670
sermons,CamGon71
sermons,EDU82
sermons,Lincoln44
sermons,Spalding
sermons,WorcF19
sermons,VaticanOtto
Rome,Bod187
Rome,Bod410
Rome,BodLauMis213
Rome,BodRawC670
Rome,CamGon71
Rome,EDU82
Rome,Lincoln44
Rome,Spalding
Rome,WorcF19
Rome,VaticanOtto
translations,Bod187
translations,Bod410
translations,BodLauMis213
translations,BodRawC670
translations,CamGon71
