Source,Target,Label,Weight
complaints,lovers,DIMEV 3460;DIMEV 3007;DIMEV 2523;DIMEV 3713;DIMEV 3259;DIMEV 3865;DIMEV 3709;DIMEV 5504;DIMEV 4095;DIMEV 4934,11
complaints,lover’s lament,DIMEV 300;DIMEV 3865;DIMEV 3485;DIMEV 5823;DIMEV 506;DIMEV 4934;DIMEV 3269,7
complaints,lover’s pleas,DIMEV 3647;DIMEV 4170,2
complaints,madness,DIMEV 235,1
complaints,medicine,DIMEV 1482,1
complaints,mercy,DIMEV 3989;DIMEV 1482,2
complaints,money,DIMEV 6044,1
complaints,political poems,DIMEV 4865,1
complaints,punctuation poems,DIMEV 3804,1
complaints,schoolboys,DIMEV 2148,1
complaints,schools/scholars,DIMEV 2148,1
complaints,seasons,DIMEV 6272,1
complaints,songs,DIMEV 1113;DIMEV 3259;DIMEV 4934,3
complaints,soul,DIMEV 878,1
complaints,testaments,DIMEV 3007,1
complaints,tongue,DIMEV 3901,1
complaints,women,DIMEV 5823;DIMEV 6253;DIMEV 3842;DIMEV 151,4
complaints,youth,DIMEV 2152,1
complexions,composite poems,DIMEV 5534,1
complexions,utilitarian instructions,DIMEV 4926,1
composite poems,mercy,DIMEV 3989,1
confession,St. Augustine,DIMEV 3923,1
confession,Ten Commandments,DIMEV 1319;DIMEV 5496,2
confession,dialogues,DIMEV 5144,1
confession,exempla,DIMEV 490,1
confession,faith,DIMEV 1319,1
confession,instruction,DIMEV 6021,1
confession,introductions,DIMEV 1977,1
confession,mercy,DIMEV 1319,1
confession,prayers,DIMEV 2206;DIMEV 2207,2
confession,translations,DIMEV 4293;DIMEV 3959,2
confession,virtues,DIMEV 1319,1
confession,women,DIMEV 3923,1
conscience,reverence,DIMEV 5819,1
consience,advice to princes,DIMEV 6289,1
contemporary conditions,Christ,DIMEV 1066,1
contemporary conditions,Richard II,DIMEV 2094;DIMEV 503,2
contemporary conditions,alliterative unrhymed,DIMEV 2094;DIMEV 503,2
contemporary conditions,ballads,DIMEV 4927,1
contemporary conditions,chansons d’aventure,DIMEV 630,1
contemporary conditions,evils of the time,DIMEV 2455;DIMEV 4927,2
contemporary conditions,laments,DIMEV 2198,1
contemporary conditions,national policy,DIMEV 2094;DIMEV 503,2
contemporary conditions,sins,DIMEV 630,1
contemporary conditions,taxation,DIMEV 2198,1
contemporary conditions,virtues,DIMEV 4927,1
contemporary conditions,women,DIMEV 4927,1
contest,fabliaux,DIMEV 724,1
context,Chaucer,DIMEV 4315,1
context,tales,DIMEV 4315,1
corruption,innocence,DIMEV 5599,1
corruption,sacrifice,DIMEV 5599,1
counsel,Cato,DIMEV 225,1
counsel,advice,DIMEV 2245,1
counsel,advice to princes,DIMEV 4483;DIMEV 225,2
counsel,aphorisms,DIMEV 5361,1
counsel,chronicles,DIMEV 4483,1
counsel,contemporary conditions,DIMEV 2455,1
counsel,envoys,DIMEV 1326,1
counsel,evils of the time,DIMEV 2455,1
counsel,occupations,DIMEV 5528,1
counsel,political poems,DIMEV 359;DIMEV 4483,2
counsel,satire,DIMEV 359,1
counsel,translations,DIMEV 6478,1
counsel,virtues,DIMEV 2455;DIMEV 359,2
counsel,warnings,DIMEV 5528,1
counsel,women,DIMEV 5361,1
counsel,youth,DIMEV 2152,1
court life,friends,DIMEV 6802,1
courtesy books,children,DIMEV 6666,1
courtesy books,instruction,DIMEV 3134;DIMEV 3133,2
courtesy books,translations,DIMEV 2532,1
courts,law,DIMEV 3683,1
crede,death,DIMEV 949,1
crede,illustrations,DIMEV 949,1
crossbow,utilitarian instructions,DIMEV 6818,1
crucifixion,Christ,DIMEV 830;DIMEV 4083;DIMEV 3664;DIMEV 3962;DIMEV 3805;DIMEV 3944,6
crucifixion,Passion,DIMEV 4083,1
crucifixion,Virgin Mary,DIMEV 273;DIMEV 2898,2
crucifixion,dream visions,DIMEV 467,1
crucifixion,senses,DIMEV 5449,1
crucifixion,translations,DIMEV 5507;DIMEV 805,2
cryptograms,complaints,DIMEV 2577,1
cryptograms,love lyrics,DIMEV 2216,1
cuckoldry,herbergage,DIMEV 6537,1
cuckoldry,proverbs,DIMEV 4961,1
curses,blessings,DIMEV 6776,1
curses,prayers,DIMEV 6174,1
curses,prophecies,DIMEV 1800,1
curses,satire,DIMEV 6174,1
de la Pole,historical poems,DIMEV 2610,1
de la Pole,parodies,DIMEV 2610,1
de la Pole,political poems,DIMEV 1346;DIMEV 3768,2
de la Pole,satire,DIMEV 2610,1
death,Christ,DIMEV 2189,1
death,Cromwell,DIMEV 3871,1
death,Norwich,DIMEV 1337,1
death,Paston,DIMEV 6500,1
death,Satan,DIMEV 3936,1
death,acrostics,DIMEV 3521;DIMEV 1103,2
death,advice,DIMEV 2710;DIMEV 1672;DIMEV 3783;DIMEV 1803,4
death,allegorical poems,DIMEV 799,1
death,angels,DIMEV 3936,1
death,aphorisms,DIMEV 1672,1
death,apostrophes,DIMEV 3998,1
death,body,DIMEV 6595,1
death,carols,DIMEV 634,1
death,complaints,DIMEV 3866,1
death,debates,DIMEV 5543,1
death,devil,DIMEV 2189,1
death,devotional verse,DIMEV 3518,1
death,dialogues,DIMEV 3866;DIMEV 2189;DIMEV 5911,3
death,elegies,DIMEV 3871,1
death,envoys,DIMEV 4107,1
death,epitaphs,DIMEV 3871;DIMEV 1271;DIMEV 806,3
death,friends,DIMEV 6311;DIMEV 3717,2
death,illustrations,DIMEV 3936;DIMEV 5100;DIMEV 949,3
death,inscriptions,DIMEV 3363,1
death,lover’s lament,DIMEV 3872,1
death,money,DIMEV 508,1
death,mortality,DIMEV 790;DIMEV 806;DIMEV 6149;DIMEV 4929;DIMEV 4002,5
death,mutability,DIMEV 1769,1
death,paraphrases,DIMEV 5832,1
death,repentance,DIMEV 4462;DIMEV 3809,2
death,riddles,DIMEV 4476,1
death,scripture,DIMEV 2335,1
death,scripture texts,DIMEV 4136,1
death,sermons,DIMEV 3715;DIMEV 6480;DIMEV 6311;DIMEV 2114;DIMEV 5244;DIMEV 1102,6
death,sin,DIMEV 1470,1
death,sinners,DIMEV 3725,1
death,songs,DIMEV 3370,1
death,suffering,DIMEV 6500,1
death,time,DIMEV 1231,1
death,transitoriness,DIMEV 4905;DIMEV 806;DIMEV 1102;DIMEV 4462;DIMEV 1158,5
death,translations,DIMEV 6460;DIMEV 4836;DIMEV 3521;DIMEV 2382;DIMEV 6634;DIMEV 3390;DIMEV 5941,7
death,vanity,DIMEV 3715;DIMEV 3783,2
death,warnings,DIMEV 5645;DIMEV 372;DIMEV 5868;DIMEV 689;DIMEV 2005,5
death,women,DIMEV 3715,1
death,youth,DIMEV 1102,1
debates,Courtly Love,DIMEV 6134,1
debates,Cross,DIMEV 3956,1
debates,Jews,DIMEV 313,1
debates,Saint Andrea,DIMEV 186,1
debates,Satan,DIMEV 5092,1
debates,Virgin Mary,DIMEV 3956,1
debates,Worthies,DIMEV 2611,1
debates,advice,DIMEV 1075,1
debates,ages of man’s life,DIMEV 2611,1
debates,alliteration,DIMEV 983,1
debates,birds,DIMEV 5299;DIMEV 500;DIMEV 2307;DIMEV 2451,4
debates,body and soul,DIMEV 3766;DIMEV 2462,2
debates,death,DIMEV 186,1
debates,devil,DIMEV 5750;DIMEV 5751;DIMEV 5752,3
debates,dialogues,DIMEV 313;DIMEV 500;DIMEV 675;DIMEV 605,4
debates,dramatic writings,DIMEV 5401,1
debates,dream poems,DIMEV 5299,1
debates,dream visions,DIMEV 2611,1
debates,envoys,DIMEV 1075;DIMEV 5299,2
debates,fables,DIMEV 1075,1
debates,grace,DIMEV 1630,1
debates,hawking,DIMEV 2611,1
debates,hunting,DIMEV 2611,1
debates,legends,DIMEV 54;DIMEV 58,2
debates,love,DIMEV 2603,1
debates,national policy,DIMEV 2611;DIMEV 4918;DIMEV 983,3
debates,satire,DIMEV 4918,1
debates,sermons,DIMEV 5863;DIMEV 5751,2
debates,translations,DIMEV 5751,1
debates,usury,DIMEV 5750;DIMEV 5752,2
debates,will,DIMEV 6036,1
debates,wits,DIMEV 6036,1
debates,women,DIMEV 2451,1
debauchery,herbergage,DIMEV 145,1
deceit,evils of the time,DIMEV 270,1
dedications,Church,DIMEV 171,1
dedications,Fastolf,DIMEV 4390,1
dedications,Humphrey,DIMEV 4390,1
dedications,chronicles,DIMEV 4053,1
despair,seven deadly sins,DIMEV 3945,1
devil,Church corruption,DIMEV 3255,1
devil,Duke of Normandy,DIMEV 3094,1
devil,Satan,DIMEV 6685;DIMEV 5183;DIMEV 5639;DIMEV 5739,4
devil,charity,DIMEV 3262,1
devil,colphons,DIMEV 3094,1
devil,death,DIMEV 5535,1
devil,debates,DIMEV 4525;DIMEV 5773;DIMEV 5688,3
devil,friars,DIMEV 3255;DIMEV 4013,2
devil,hell,DIMEV 319,1
devil,monks,DIMEV 5246,1
devil,sermons,DIMEV 5141;DIMEV 5751;DIMEV 5265;DIMEV 6656,4
devil,sin,DIMEV 908,1
devil,sins,DIMEV 3455,1
devil,translations,DIMEV 5751;DIMEV 5265;DIMEV 3455;DIMEV 5001,4
devil,usury,DIMEV 5750;DIMEV 5752,2
devotional verse,Christ,DIMEV 4321;DIMEV 1336;DIMEV 5425;DIMEV 3597;DIMEV 5736;DIMEV 4791,6
devotional verse,Cowper,DIMEV 5882,1
devotional verse,Jons,DIMEV 5726,1
devotional verse,Passion,DIMEV 5402,1
devotional verse,Saint Bernard,DIMEV 4051,1
devotional verse,advice,DIMEV 2004,1
devotional verse,crucifixion,DIMEV 5425;DIMEV 1336;DIMEV 4791,3
devotional verse,death,DIMEV 4895,1
devotional verse,illustrations,DIMEV 5425;DIMEV 1336;DIMEV 4791,3
devotional verse,pardon,DIMEV 2734,1
devotional verse,songs,DIMEV 5882;DIMEV 5726;DIMEV 5402;DIMEV 5734,4
devotional verse,transitoriness,DIMEV 5371,1
devotional verse,translations,DIMEV 1808;DIMEV 4895;DIMEV 5139,3
dialogues,Bernard of Clairveaux,DIMEV 3066;DIMEV 5020;DIMEV 1275,3
dialogues,Christ,DIMEV 5686,1
dialogues,Christopher,DIMEV 6225,1
dialogues,Clare,DIMEV 6240,1
dialogues,Courtly Love,DIMEV 5990,1
dialogues,Jews,DIMEV 313,1
dialogues,Nature,DIMEV 3953,1
dialogues,Passion,DIMEV 3066;DIMEV 824;DIMEV 5020,3
dialogues,Peter Dominican,DIMEV 2805,1
dialogues,Satan,DIMEV 3936;DIMEV 6685;DIMEV 4013,3
dialogues,Venus,DIMEV 6258,1
dialogues,Virgin Mary,DIMEV 5;DIMEV 3066;DIMEV 1275;DIMEV 3615;DIMEV 824;DIMEV 3021;DIMEV 818;DIMEV 5020;DIMEV 606;DIMEV 3936;DIMEV 4011,11
dialogues,ages of man’s life,DIMEV 3674,1
dialogues,angels,DIMEV 3936,1
dialogues,birds,DIMEV 6417;DIMEV 500;DIMEV 2017;DIMEV 5908,4
dialogues,carols,DIMEV 5153;DIMEV 4;DIMEV 4011,3
dialogues,catechisms,DIMEV 3465;DIMEV 383,2
dialogues,chansons d’aventure,DIMEV 5908;DIMEV 2604;DIMEV 2625;DIMEV 3292,4
dialogues,crucifixion,DIMEV 160,1
dialogues,death,DIMEV 508;DIMEV 3615;DIMEV 3725;DIMEV 4000;DIMEV 3936,5
dialogues,devil,DIMEV 6685;DIMEV 2189;DIMEV 4013,3
dialogues,didactic verse,DIMEV 3465,1
dialogues,doctrine,DIMEV 3465,1
dialogues,dramatic writings,DIMEV 5285;DIMEV 1094,2
dialogues,envoys,DIMEV 2604;DIMEV 3953;DIMEV 3047,3
dialogues,erotic verse,DIMEV 2574;DIMEV 6417,2
dialogues,frames,DIMEV 508,1
dialogues,friars,DIMEV 4013,1
dialogues,illustrations,DIMEV 3936;DIMEV 6225;DIMEV 3984;DIMEV 2311,4
dialogues,incest,DIMEV 1188,1
dialogues,inscriptions,DIMEV 6225,1
dialogues,love,DIMEV 3324,1
dialogues,lovers,DIMEV 3953,1
dialogues,madness,DIMEV 508,1
dialogues,marriage,DIMEV 4032;DIMEV 4786,2
dialogues,money,DIMEV 508,1
dialogues,morality plays,DIMEV 5285,1
dialogues,mutability,DIMEV 508,1
dialogues,ribaldry,DIMEV 2574,1
dialogues,satire,DIMEV 3902;DIMEV 5990,2
dialogues,sermons,DIMEV 4241;DIMEV 6109,2
dialogues,sinners,DIMEV 3725,1
dialogues,songs,DIMEV 5030,1
dialogues,translations,DIMEV 3936;DIMEV 6108,2
dialogues,vanity,DIMEV 5494,1
dialogues,virtues,DIMEV 4241,1
dialogues,warnings,DIMEV 6511,1
dialogues,wisdom,DIMEV 5795,1
dialogues,wise men,DIMEV 5795,1
dialogues,women,DIMEV 773;DIMEV 2574;DIMEV 5052;DIMEV 1052;DIMEV 4786,5
dialogues,youth,DIMEV 6511;DIMEV 5795,2
dice,Fortune,DIMEV 5793,1
dice,envoys,DIMEV 5793,1
dice,prefaces,DIMEV 3514,1
dice,prophecies,DIMEV 1215;DIMEV 6412,2
dice,women,DIMEV 5793,1
didactic verse,Benedict of Nursia,DIMEV 703,1
didactic verse,catechisms,DIMEV 3465,1
didactic verse,courtesy books,DIMEV 6641,1
didactic verse,doctrine,DIMEV 3465,1
didactic verse,instruction,DIMEV 6641,1
didactic verse,two-line,DIMEV 1593,1
diet,medicine,DIMEV 6614,1
dietaries,medicine,DIMEV 5458,1
dietaries,utilitarian verse,DIMEV 5458,1
divination,dice,DIMEV 5854,1
doctrine,catechisms,DIMEV 3465,1
doctrine,translations,DIMEV 1276,1
dogs,animal husbandry,DIMEV 5279,1
dogs,fables,DIMEV 4295,1
dogs,greyhounds,DIMEV 5938,1
dogs,hunting,DIMEV 5938,1
dogs,utilitarian verse,DIMEV 5938,1
domestic life,carols,DIMEV 96,1
domestic life,exempla,DIMEV 168,1
domestic life,women,DIMEV 393,1
dramatic writings,Caesar,DIMEV 4862,1
dramatic writings,Christ,DIMEV 1842,1
dramatic writings,fragments,DIMEV 1842,1
dramatic writings,meditations,DIMEV 1842,1
dramatic writings,morality plays,DIMEV 5285,1
dream poems,Christ,DIMEV 1538;DIMEV 2525,2
dream poems,James IV,DIMEV 6374,1
dream poems,Tudor,DIMEV 6374,1
dream poems,allegorical poems,DIMEV 6388,1
dream poems,allegories,DIMEV 6305;DIMEV 6374,2
dream poems,birds,DIMEV 5373,1
dream poems,chess,DIMEV 2181,1
dream poems,elegies,DIMEV 2181,1
dream poems,envoys,DIMEV 2181;DIMEV 2501,2
dream poems,love lyrics,DIMEV 2501;DIMEV 1403,2
dream poems,virtues,DIMEV 6393,1
dream visions,Haster,DIMEV 2477,1
dream visions,Worthies,DIMEV 2611,1
dream visions,ages of man’s life,DIMEV 2611,1
dream visions,birds,DIMEV 924,1
dream visions,debates,DIMEV 4918,1
dream visions,dreams,DIMEV 5268,1
dream visions,envoys,DIMEV 843;DIMEV 4493;DIMEV 6083,3
dream visions,erotic verse,DIMEV 4251,1
dream visions,hawking,DIMEV 2611,1
dream visions,hunting,DIMEV 2611,1
dream visions,minstrels,DIMEV 2477,1
dream visions,national policy,DIMEV 2611;DIMEV 4918,2
dream visions,penitence,DIMEV 2459;DIMEV 2458;DIMEV 2460,3
dream visions,political verse,DIMEV 2477,1
dream visions,prayers,DIMEV 2459;DIMEV 2458;DIMEV 2460,3
dream visions,printers,DIMEV 6083,1
dream visions,satire,DIMEV 4918,1
dream visions,scribes,DIMEV 2459;DIMEV 2458;DIMEV 2460,3
dream visions,sins,DIMEV 2459;DIMEV 2458;DIMEV 2460,3
dream visions,transitoriness,DIMEV 924,1
dreams,Courtly Love,DIMEV 3403,1
dreams,allegory,DIMEV 3403,1
dreams,chronicles,DIMEV 4507,1
dreams,glosses,DIMEV 5984;DIMEV 5463;DIMEV 4237;DIMEV 5250;DIMEV 4217;DIMEV 4234;DIMEV 645;DIMEV 1414,8
dreams,speech,DIMEV 1620,1
dreams,translations,DIMEV 5984;DIMEV 5463;DIMEV 4237;DIMEV 5250;DIMEV 4217;DIMEV 4234;DIMEV 645;DIMEV 1414,8
drinking,carols,DIMEV 309;DIMEV 1501,2
drinking,satire,DIMEV 2868,1
drinking,songs,DIMEV 907,1
drunkenness,drinking,DIMEV 6834,1
drunkenness,proverbs,DIMEV 1156,1
drunkenness,translations,DIMEV 1156,1
duets,songs,DIMEV 3511,1
duplicity,Fortune,DIMEV 5793,1
duplicity,dice,DIMEV 5793,1
duplicity,envoys,DIMEV 5793,1
duplicity,mutability,DIMEV 5793,1
duplicity,women,DIMEV 5793,1
dying person,death,DIMEV 336,1
elegies,Beaufort,DIMEV 3580,1
elegies,Cobham,DIMEV 3580,1
elegies,Cromwell,DIMEV 3871,1
elegies,Edward I,DIMEV 366,1
elegies,George,DIMEV 3935,1
elegies,Humphrey,DIMEV 3580,1
elegies,Willoughby family,DIMEV 3935,1
elegies,chronicles,DIMEV 2996,1
elegies,envoys,DIMEV 2181,1
elegies,epitaphs,DIMEV 3871,1
elegies,historical poems,DIMEV 3580,1
elegies,kings of England,DIMEV 2996;DIMEV 256,2
elegies,mutability,DIMEV 3580,1
elegies,translations,DIMEV 1444,1
elegies,women,DIMEV 27,1
entertainment,feasts,DIMEV 1695,1
envoys,Cupid,DIMEV 4111,1
envoys,Henry VI,DIMEV 1535,1
envoys,Margaret,DIMEV 3571,1
envoys,St. Valentine’s Day,DIMEV 6310,1
envoys,Troy,DIMEV 3995,1
envoys,Virgin Mary,DIMEV 1533,1
envoys,acrostics,DIMEV 3954,1
envoys,advice,DIMEV 6624;DIMEV 139;DIMEV 6321,3
envoys,advice to princes,DIMEV 4990;DIMEV 5965,2
envoys,allegories,DIMEV 6305,1
envoys,ballads,DIMEV 5587,1
envoys,birds,DIMEV 6059,1
envoys,chronicles,DIMEV 4133,1
envoys,clothing,DIMEV 4169,1
envoys,complaints,DIMEV 3784;DIMEV 3989;DIMEV 5590;DIMEV 3925;DIMEV 3895,5
envoys,composite poems,DIMEV 3989,1
envoys,dialogues,DIMEV 3504;DIMEV 5803;DIMEV 4484;DIMEV 6132,4
envoys,dream poems,DIMEV 6305;DIMEV 5299,2
envoys,duke of York,DIMEV 1537,1
envoys,elegies,DIMEV 3148,1
envoys,envoys,DIMEV 3995,1
envoys,epilogues,DIMEV 5965,1
envoys,evils of the time,DIMEV 4990,1
envoys,friends,DIMEV 4990,1
envoys,historical poems,DIMEV 6060,1
envoys,hope,DIMEV 4042,1
envoys,humility,DIMEV 6059,1
envoys,hunting,DIMEV 6241,1
envoys,inscriptions,DIMEV 419,1
envoys,letters,DIMEV 5232,1
envoys,love,DIMEV 3667;DIMEV 4093;DIMEV 2541;DIMEV 2193;DIMEV 4111,5
envoys,love letters,DIMEV 4062,1
envoys,love lyrics,DIMEV 6310;DIMEV 2501;DIMEV 4046;DIMEV 4201;DIMEV 6332;DIMEV 1539;DIMEV 6187;DIMEV 6765;DIMEV 3667;DIMEV 6323;DIMEV 2191;DIMEV 6329;DIMEV 2081,13
envoys,lovers,DIMEV 3784;DIMEV 4471;DIMEV 1923;DIMEV 3537;DIMEV 6880;DIMEV 4294;DIMEV 3889;DIMEV 3925;DIMEV 1073;DIMEV 1529;DIMEV 3305;DIMEV 3886;DIMEV 5589;DIMEV 6729;DIMEV 6199;DIMEV 4067;DIMEV 4111;DIMEV 3953,19
envoys,lover’s lament,DIMEV 3784;DIMEV 4246;DIMEV 1343;DIMEV 6723;DIMEV 6244,5
envoys,lover’s pleas,DIMEV 3647;DIMEV 3667;DIMEV 4163,3
envoys,marriage,DIMEV 3640;DIMEV 139,2
envoys,mass,DIMEV 6824;DIMEV 6820,2
envoys,merchants,DIMEV 5508;DIMEV 5509;DIMEV 5510,3
envoys,mercy,DIMEV 3989,1
envoys,money,DIMEV 6044,1
envoys,mutability,DIMEV 6058;DIMEV 4990,2
envoys,occasional verse,DIMEV 6015,1
envoys,pageants,DIMEV 6060,1
envoys,patronage,DIMEV 855;DIMEV 4133,2
envoys,political poems,DIMEV 3644,1
envoys,political verse,DIMEV 5508;DIMEV 5509;DIMEV 5510,3
envoys,printers,DIMEV 5115,1
envoys,prologues,DIMEV 6624;DIMEV 5508;DIMEV 5509;DIMEV 5510,4
envoys,religious controversy,DIMEV 6015,1
envoys,satire,DIMEV 4120;DIMEV 3644;DIMEV 6015,3
envoys,transitoriness,DIMEV 3080;DIMEV 4990,2
envoys,translations,DIMEV 5587;DIMEV 2573,2
envoys,two-line,DIMEV 3995,1
envoys,women,DIMEV 4120;DIMEV 1418;DIMEV 4169,3
epigrams,evils of the time,DIMEV 3280,1
epilogues,Christ,DIMEV 860,1
epilogues,Cuthbert,DIMEV 6499,1
epilogues,James I,DIMEV 60,1
epilogues,Virgin Mary,DIMEV 6115;DIMEV 1534;DIMEV 860,3
epilogues,advice to princes,DIMEV 60;DIMEV 5965,2
epilogues,colophons,DIMEV 6661,1
epilogues,death,DIMEV 3160,1
epilogues,envoys,DIMEV 1534,1
epilogues,excommunication,DIMEV 5312,1
epilogues,greed,DIMEV 60,1
epilogues,introductions,DIMEV 232,1
epilogues,links,DIMEV 3306;DIMEV 4870,2
epilogues,liturgical texts,DIMEV 5312,1
epilogues,medicine,DIMEV 2687,1
epilogues,occasional verse,DIMEV 552,1
epilogues,printers,DIMEV 4231,1
epilogues,translations,DIMEV 860,1
epiptaphs,Gate,DIMEV 4394,1
epiptaphs,inscriptions,DIMEV 4394,1
epistles,advice to princes,DIMEV 5965,1
epistles,envoys,DIMEV 5965,1
epistles,epilogues,DIMEV 5965,1
epistles,friends,DIMEV 5965,1
epistles,love,DIMEV 5965,1
epitaphs,Adare,DIMEV 1998,1
epitaphs,Amys,DIMEV 2140;DIMEV 1940,2
epitaphs,Anna de Hem,DIMEV 1959,1
epitaphs,Banknot,DIMEV 1988,1
epitaphs,Baret,DIMEV 6809,1
epitaphs,Barton,DIMEV 2959,1
epitaphs,Bettys,DIMEV 6431,1
epitaphs,Bontfant,DIMEV 4397,1
epitaphs,Brigge,DIMEV 1994,1
epitaphs,Burlton,DIMEV 4027,1
epitaphs,Buxton,DIMEV 2001,1
epitaphs,Cantelowe,DIMEV 964,1
epitaphs,Canterbury,DIMEV 412,1
epitaphs,Caxton,DIMEV 4395,1
epitaphs,Chamberleyn,DIMEV 2926,1
epitaphs,Charlemagne,DIMEV 4152,1
epitaphs,Chichele,DIMEV 5047,1
epitaphs,Christ,DIMEV 2858,1
epitaphs,Clark,DIMEV 5772,1
epitaphs,Cromwell,DIMEV 3871,1
epitaphs,Dalusse,DIMEV 576,1
epitaphs,Drury,DIMEV 5047,1
epitaphs,Elizabeth of York,DIMEV 1999,1
epitaphs,Flint,DIMEV 4272,1
epitaphs,Foster,DIMEV 1125,1
epitaphs,Griffith ap Rhys,DIMEV 6333,1
epitaphs,Hawles,DIMEV 1982,1
epitaphs,Humphrey,DIMEV 5013,1
epitaphs,Hunt,DIMEV 1993,1
epitaphs,Idley [Idle],DIMEV 6838,1
epitaphs,Jon,DIMEV 2012,1
epitaphs,Knolles,DIMEV 5808,1
epitaphs,Knowles,DIMEV 1991,1
epitaphs,Leuckin,DIMEV 6804,1
epitaphs,Llewellen,DIMEV 1996;DIMEV 4160,2
epitaphs,London,DIMEV 4272,1
epitaphs,Maners,DIMEV 1390,1
epitaphs,Mansfield,DIMEV 1997,1
epitaphs,Marsham,DIMEV 968,1
epitaphs,Nordell,DIMEV 4480,1
epitaphs,Norwich,DIMEV 1992;DIMEV 1337;DIMEV 968,3
epitaphs,Nottingham,DIMEV 1799,1
epitaphs,Owre,DIMEV 2660,1
epitaphs,Pallas the giant,DIMEV 4342,1
epitaphs,Palmer,DIMEV 4343,1
epitaphs,Payne,DIMEV 4106,1
epitaphs,Pickering,DIMEV 5340,1
epitaphs,Quartremayns,DIMEV 3853,1
epitaphs,Savage,DIMEV 1990,1
epitaphs,Sheef,DIMEV 1941,1
epitaphs,Skipwith,DIMEV 2632,1
epitaphs,Smith,DIMEV 3346,1
epitaphs,Spenser,DIMEV 2011,1
epitaphs,Spycere,DIMEV 3425,1
epitaphs,Spyeer,DIMEV 2243,1
epitaphs,Stokys,DIMEV 3368,1
epitaphs,Street,DIMEV 5046,1
epitaphs,Stubbe,DIMEV 2001,1
epitaphs,Thorndon,DIMEV 3855,1
epitaphs,Udersall,DIMEV 5772,1
epitaphs,Victor,DIMEV 6695,1
epitaphs,Virgin Mary,DIMEV 3425,1
epitaphs,Wenlock,DIMEV 2817,1
epitaphs,Wentworth,DIMEV 2010,1
epitaphs,Wever,DIMEV 6103,1
epitaphs,Willoughby,DIMEV 1989,1
epitaphs,Wilton,DIMEV 1992,1
epitaphs,Woode,DIMEV 5047,1
epitaphs,abuses of the age,DIMEV 1998;DIMEV 4480,2
epitaphs,advice,DIMEV 632,1
epitaphs,carols,DIMEV 3990,1
epitaphs,death,DIMEV 360;DIMEV 1337;DIMEV 3363,3
epitaphs,evils of the time,DIMEV 4948,1
epitaphs,farewells,DIMEV 1265,1
epitaphs,gallants,DIMEV 268,1
epitaphs,historical poems,DIMEV 5013,1
epitaphs,illustrations,DIMEV 2858;DIMEV 268,2
epitaphs,inscriptions,DIMEV 1941;DIMEV 2959;DIMEV 2243;DIMEV 2012;DIMEV 6809;DIMEV 968;DIMEV 2632;DIMEV 4397;DIMEV 4027;DIMEV 6103;DIMEV 5046;DIMEV 3363;DIMEV 1989;DIMEV 4480;DIMEV 5808;DIMEV 6804;DIMEV 576;DIMEV 411;DIMEV 1990;DIMEV 1993;DIMEV 1991;DIMEV 5047;DIMEV 2010;DIMEV 4272;DIMEV 2001;DIMEV 1992;DIMEV 1940;DIMEV 2304;DIMEV 4106;DIMEV 4343;DIMEV 4395;DIMEV 2926;DIMEV 6102;DIMEV 1982;DIMEV 2011;DIMEV 2140;DIMEV 6838;DIMEV 5340;DIMEV 3425;DIMEV 1799,40
epitaphs,kings of England,DIMEV 5470,1
epitaphs,money,DIMEV 3141,1
epitaphs,mortality,DIMEV 1166,1
epitaphs,satire,DIMEV 3958,1
epitaphs,skeltonics,DIMEV 5772,1
epitaphs,transitoriness,DIMEV 5047,1
epitaphs,translations,DIMEV 5288,1
erotic verse,birds,DIMEV 6417,1
erotic verse,letters,DIMEV 622,1
erotic verse,men,DIMEV 6851,1
erotic verse,ribaldry,DIMEV 2173,1
erotic verse,sermons,DIMEV 728,1
erotic verse,songs,DIMEV 6851,1
erotic verse,women,DIMEV 728,1
eroticism,supernatural,DIMEV 3550,1
estates literature,advice,DIMEV 6835,1
estates literature,advice to princes,DIMEV 1526,1
estates literature,clothing,DIMEV 4853,1
estates literature,manners,DIMEV 4853,1
estates literature,occupations,DIMEV 5062,1
estates literature,satire,DIMEV 4426,1
evangelists,Virgin Mary,DIMEV 3298,1
evils of the time,Christ,DIMEV 1066,1
evils of the time,Fortune,DIMEV 3780,1
evils of the time,Peasants’ Revolt (1381),DIMEV 2782,1
evils of the time,Richard III,DIMEV 6370,1
evils of the time,abuses of the age,DIMEV 6704,1
evils of the time,advice,DIMEV 3237,1
evils of the time,advice to princes,DIMEV 4990;DIMEV 359,2
evils of the time,ballads,DIMEV 4927,1
evils of the time,bribery,DIMEV 3067,1
evils of the time,chronicles,DIMEV 2782;DIMEV 4427,2
evils of the time,clothing,DIMEV 4853;DIMEV 3765,2
evils of the time,complaints,DIMEV 3780,1
evils of the time,confession,DIMEV 3351;DIMEV 5699,2
evils of the time,contemporary conditions,DIMEV 2198;DIMEV 3248;DIMEV 610;DIMEV 1066,4
evils of the time,counsel,DIMEV 359,1
evils of the time,dogs,DIMEV 6370,1
evils of the time,estates literature,DIMEV 4853,1
evils of the time,falseness,DIMEV 1239,1
evils of the time,friends,DIMEV 610,1
evils of the time,historical poems,DIMEV 6677,1
evils of the time,impossibilities,DIMEV 4459,1
evils of the time,laments,DIMEV 2198,1
